auc
0.8917333333333333
0.796026936026936
0.9089855072463768
0.8754775828460039
0.8016161616161616
0.8178167641325536
0.7074396135265701
0.8406878306878307
0.8773333333333332
0.8527272727272727
0.7467555555555556
0.9053439153439155
0.8632996632996632
0.83317738791423
0.8130666666666666
0.897037037037037
0.653148148148148
0.8109090909090909
0.8286274509803921
0.9036331569664903
0.9040579710144927
0.8419323671497584
0.7876328502415457
0.9040579710144928
0.8576888888888888
0.8676444444444444
0.8968253968253969
0.8161777777777777
0.8335353535353535
0.8899555555555555
0.8244444444444445
0.9158922558922559
0.9011111111111111
0.844983164983165
0.8136444444444444
0.7547474747474748
0.8626807760141094
0.8305333333333333
0.8162962962962964
0.8688888888888888
0.8480311890838207
0.8669841269841271
0.9
0.9144444444444445
0.9096296296296296
0.9152861952861953
0.810976430976431
0.9323555555555555
0.8280000000000001
0.8439555555555556
0.8254497354497354
0.9094276094276094
0.9215123456790123
0.8145777777777778
0.908956228956229
0.8335978835978836
0.785111111111111
0.8555555555555555
0.927037037037037
0.8436363636363636
0.8245791245791245
0.8655026455026456
0.8123280423280423
0.8584656084656085
0.8772444444444445
0.812010582010582
0.8095238095238095
0.8057239057239057
0.8615984405458089
0.8020662768031189
0.8722558922558923
0.8602116402116402
0.8608465608465607
0.7935449735449736
0.8375132275132275
0.8392
0.8592000000000001
0.8033816425120772
0.8756228956228956
0.9211111111111111
0.816764705882353
0.826984126984127
0.8368000000000001
0.8902356902356904
0.8672486772486773
0.8855218855218855
0.9085380116959066
0.8688580246913581
0.8925252525252525
0.8443464052287581
0.803068783068783
0.8821832358674464
0.9093790849673202
0.9032850241545893
0.9556521739130435
0.8453333333333332
0.8597883597883598
0.8697354497354498
0.9475420875420876
0.8424074074074074
