auc
0.8594444444444443
0.8152356902356902
0.9076086956521738
0.913800705467372
0.779040404040404
0.8511111111111113
0.8067632850241546
0.8224206349206349
0.8816666666666667
0.9242424242424241
0.8255555555555556
0.8597883597883597
0.7374338624338624
0.8492063492063492
0.8608674463937622
0.8733465608465609
0.7106481481481481
0.806878306878307
0.808862433862434
0.7724867724867724
0.8526936026936027
0.7800925925925926
0.8423913043478259
0.9178743961352657
0.8587962962962963
0.9017857142857143
0.8862433862433863
0.8397222222222224
0.8977272727272727
0.8665458937198066
0.7986111111111112
0.8249158249158249
0.7857142857142858
0.8432539682539684
0.8654100529100528
0.8346560846560847
0.7764550264550265
0.8402777777777778
0.7255892255892257
0.8405797101449275
0.8564814814814814
0.8832671957671957
0.8802777777777778
0.9348544973544973
0.8490338164251209
0.9075000000000001
0.8013468013468014
0.8480555555555556
0.9246031746031746
0.7874579124579125
0.8746693121693122
0.8680555555555556
0.7843567251461988
0.9179894179894179
0.8462301587301588
0.8055555555555556
0.8286111111111111
0.7943121693121693
0.8658333333333333
0.9108333333333334
0.867003367003367
0.8082010582010581
0.537037037037037
0.8174603174603174
0.8552631578947368
0.906084656084656
0.8670634920634921
0.8211279461279462
0.8391812865497075
0.7414717348927875
0.7853535353535354
0.8266666666666667
0.8358333333333334
0.7558922558922558
0.7784391534391535
0.908068783068783
0.9341666666666667
0.8049516908212561
0.8926767676767676
0.7913359788359788
0.7594797178130511
0.7616959064327485
0.906084656084656
0.8055555555555556
0.8611111111111112
0.832070707070707
0.8608333333333333
0.8051470588235295
0.8648989898989898
0.6895943562610228
0.744107744107744
0.9281305114638447
0.82724171539961
0.8476430976430978
0.8695652173913044
0.8194444444444444
0.8055555555555556
0.9113756613756614
0.8677536231884058
0.9396135265700484
