specificity_target,threshold_train,sensitivity,specificity,PPV_at_pi,TP_per_100k,FP_per_100k,referrals_per_100k,split
0.95,0.8852943798582841,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,36
0.97,0.8852943798582841,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,36
0.98,0.8852943798582841,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,36
0.99,0.8852943798582841,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,36
0.995,0.8852943798582841,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,36
0.999,0.8852943798582841,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,36
0.8,0.7692453398132155,0.499999999999875,0.7857142857142577,0.005813953488342851,124.99999999996875,21375.000000002794,21500.00000000276,37
0.95,0.813613030089208,0.2499999999999375,0.9999999999999644,0.9999999983431216,62.499999999984375,3.5549063692741356e-09,62.500000003539284,37
0.97,0.813613030089208,0.2499999999999375,0.9999999999999644,0.9999999983431216,62.499999999984375,3.5549063692741356e-09,62.500000003539284,37
0.98,0.813613030089208,0.2499999999999375,0.9999999999999644,0.9999999983431216,62.499999999984375,3.5549063692741356e-09,62.500000003539284,37
0.99,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,37
0.995,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,37
0.999,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,37
0.8,0.7695491714284931,0.2499999999999375,0.777777777777749,0.002811621368308687,62.499999999984375,22166.666666669535,22229.16666666952,38
0.95,0.8413090093453185,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,38
0.97,0.8413090093453185,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,38
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,38
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,38
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,38
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,38
0.8,0.7747192876868665,0.24999999999996875,0.8333333333332986,0.0037453183520362366,62.499999999992184,16625.000000003463,16687.500000003456,39
0.95,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,39
0.97,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,39
0.98,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,39
0.99,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,39
0.995,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,39
0.999,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,39
0.8,0.7641100600994781,0.6666666666665555,0.7999999999999681,0.008285004142458204,166.66666666663886,19950.000000003183,20116.666666669822,40
0.95,0.8616157353465095,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,40
0.97,0.8616157353465095,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,40
0.98,0.8616157353465095,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,40
0.99,0.8616157353465095,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,40
0.995,0.8616157353465095,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,40
0.999,0.8616157353465095,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,40
0.8,0.7708835686784394,0.39999999999992,0.8518518518518203,0.0067214339058519895,99.99999999997999,14777.777777780922,14877.777777780902,41
0.95,0.8548948698188075,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,41
0.97,0.8548948698188075,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,41
0.98,0.8548948698188075,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,41
0.99,0.8548948698188075,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,41
0.995,0.8548948698188075,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,41
0.999,0.8548948698188075,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,41
0.8,0.7669642746631393,0.0,0.8148148148147847,0.0,0.0,18472.222222225228,18472.222222225228,42
0.95,0.8185340859113086,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,42
0.97,0.8185340859113086,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,42
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,42
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,42
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,42
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,42
0.8,0.7746515925489706,0.2499999999999375,0.7407407407407134,0.0024109295472708524,62.499999999984375,25861.111111113838,25923.611111113823,43
0.95,0.8227519863196814,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,43
0.97,0.8227519863196814,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,43
0.98,0.8227519863196814,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,43
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,43
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,43
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,43
0.8,0.7770595677091929,0.0,0.8571428571428266,0.0,0.0,14250.00000000305,14250.00000000305,44
0.95,0.8233814932186021,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,44
0.97,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,44
0.98,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,44
0.99,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,44
0.995,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,44
0.999,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,44
0.8,0.7574802209636003,0.6666666666665555,0.7307692307692027,0.006167714387355424,166.66666666663886,26855.769230772024,27022.435897438663,45
0.95,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,45
0.97,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,45
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,45
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,45
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,45
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,45
0.8,0.7891027200012268,0.59999999999988,0.8076923076922767,0.0077588779468386136,149.99999999997,19182.692307695397,19332.692307695368,46
0.95,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,46
0.97,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,46
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,46
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,46
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,46
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,46
0.8,0.766177022221647,0.19999999999996,0.7692307692307397,0.002167389129699799,49.999999999989996,23019.23076923371,23069.230769233698,47
0.95,0.8522927663303586,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,47
0.97,0.8522927663303586,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,47
0.98,0.8522927663303586,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,47
0.99,0.8522927663303586,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,47
0.995,0.8522927663303586,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,47
0.999,0.8522927663303586,0.0,0.9230769230768876,0.0,0.0,7673.076923080462,7673.076923080462,47
0.8,0.776897379195791,0.0,0.8076923076922767,0.0,0.0,19182.692307695397,19182.692307695397,48
0.95,0.8174713729893006,0.0,0.9615384615384246,0.0,0.0,3836.5384615421467,3836.5384615421467,48
0.97,0.8243246591747775,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,48
0.98,0.8243246591747775,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,48
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,48
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,48
0.999,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,48
0.8,0.7765104628558774,0.39999999999992,0.8518518518518203,0.0067214339058519895,99.99999999997999,14777.777777780922,14877.777777780902,49
0.95,0.850960633912644,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,49
0.97,0.850960633912644,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,49
0.98,0.850960633912644,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,49
0.99,0.850960633912644,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,49
0.995,0.850960633912644,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,49
0.999,0.850960633912644,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,49
0.8,0.7764995923218238,0.39999999999992,0.888888888888856,0.008941877794252453,99.99999999997999,11083.333333336615,11183.333333336595,50
0.95,0.8331903617559275,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,50
0.97,0.8331903617559275,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,50
0.98,0.8331903617559275,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,50
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,50
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,50
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,50
0.8,0.7740635390859774,0.0,0.892857142857111,0.0,0.0,10687.500000003174,10687.500000003174,51
0.95,0.8273174300083026,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,51
0.97,0.8273174300083026,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,51
0.98,0.8273174300083026,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,51
0.99,0.8273174300083026,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,51
0.995,0.8273174300083026,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,51
0.999,0.8273174300083026,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,51
0.8,0.7684759182577068,0.0,0.8620689655172117,0.0,0.0,13758.620689658135,13758.620689658135,52
0.95,0.8403834199809807,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,52
0.97,0.8403834199809807,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,52
0.98,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,52
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,52
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,52
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,52
0.8,0.8059419342643093,0.12499999999998437,0.8749999999999636,0.0024999999999789618,31.249999999996092,12468.750000003633,12500.000000003629,53
0.95,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,53
0.97,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,53
0.98,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,53
0.99,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,53
0.995,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,53
0.999,inf,0.0,0.9999999999999584,0.0,0.0,4.152928001488476e-09,4.152928001488476e-09,53
0.8,0.7683107020397668,0.0,0.8571428571428266,0.0,0.0,14250.00000000305,14250.00000000305,54
0.95,0.8227440211485888,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,54
0.97,0.8227440211485888,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,54
0.98,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,54
0.99,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,54
0.995,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,54
0.999,inf,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,54
0.8,0.7920229831078017,0.499999999999875,0.888888888888856,0.011152416356771798,124.99999999996875,11083.333333336615,11208.333333336584,55
0.95,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,55
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,55
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,55
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,55
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,55
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,55
0.8,0.7657390467376334,0.16666666666663887,0.8399999999999664,0.0026038954275423784,41.666666666659715,15960.000000003347,16001.666666670008,56
0.95,0.7983702609767612,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,56
0.97,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,56
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,56
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,56
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,56
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,56
0.8,0.7608815417878231,0.7499999999998125,0.7857142857142577,0.008695652173869434,187.49999999995313,21375.000000002794,21562.500000002747,57
0.95,0.8430583263004504,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,57
0.97,0.8598826268525017,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,57
0.98,0.8598826268525017,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,57
0.99,0.8598826268525017,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,57
0.995,0.8598826268525017,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,57
0.999,0.8598826268525017,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,57
0.8,0.7983115349699326,0.14285714285712245,0.8799999999999648,0.0029747739171562225,35.714285714280614,11970.00000000351,12005.714285717791,58
0.95,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,58
0.97,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,58
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,58
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,58
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,58
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,58
0.8,0.7772008978859107,0.49999999999975,0.8666666666666378,0.009310986964542287,124.9999999999375,13300.000000002876,13425.000000002814,59
0.95,0.8364415503989082,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,59
0.97,0.8364415503989082,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,59
0.98,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,59
0.99,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,59
0.995,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,59
0.999,inf,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,59
0.8,0.7667295701663492,0.0,0.777777777777749,0.0,0.0,22166.666666669535,22166.666666669535,60
0.95,0.8211617787624674,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,60
0.97,0.8211617787624674,0.0,0.9629629629629274,0.0,0.0,3694.4444444479936,3694.4444444479936,60
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,60
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,60
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,60
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,60
0.8,0.7951965909268315,0.2857142857142449,0.8799999999999648,0.005931901767654892,71.42857142856123,11970.00000000351,12041.428571432072,61
0.95,0.8526055959268833,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,61
0.97,0.8526055959268833,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,61
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,61
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,61
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,61
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,61
0.8,0.8097785507097237,0.16666666666663887,0.99999999999996,0.9999999975043166,41.666666666659715,3.986810881428937e-09,41.66666667064653,62
0.95,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,62
0.97,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,62
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,62
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,62
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,62
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,62
0.8,0.76546245481809,0.2499999999999375,0.666666666666642,0.0018761726078736862,62.499999999984375,33250.00000000246,33312.500000002445,63
0.95,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,63
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,63
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,63
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,63
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,63
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,63
0.8,0.7666723579554038,0.0,0.8620689655172117,0.0,0.0,13758.620689658135,13758.620689658135,64
0.95,0.8054457085343032,0.0,0.9655172413792771,0.0,0.0,3439.6551724171113,3439.6551724171113,64
0.97,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,64
0.98,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,64
0.99,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,64
0.995,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,64
0.999,inf,0.0,0.9999999999999656,0.0,0.0,3.4330871478971403e-09,3.4330871478971403e-09,64
0.8,0.7668426112321733,0.0,0.7666666666666412,0.0,0.0,23275.000000002543,23275.000000002543,65
0.95,0.8394158701867012,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,65
0.97,0.8394158701867012,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,65
0.98,0.8394158701867012,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,65
0.99,0.8394158701867012,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,65
0.995,0.8394158701867012,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,65
0.999,0.8394158701867012,0.0,0.9999999999999667,0.0,0.0,3.322342401190781e-09,3.322342401190781e-09,65
0.8,0.7844283877108507,0.39999999999992,0.888888888888856,0.008941877794252453,99.99999999997999,11083.333333336615,11183.333333336595,66
0.95,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,66
0.97,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,66
0.98,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,66
0.99,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,66
0.995,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,66
0.999,inf,0.0,0.999999999999963,0.0,0.0,3.687800065321767e-09,3.687800065321767e-09,66
0.8,0.7700470866737859,0.2857142857142449,0.8399999999999664,0.0044555337729166415,71.42857142856123,15960.000000003347,16031.428571431908,67
0.95,0.8423846518482142,0.14285714285712245,0.9599999999999617,0.008871540099131194,35.714285714280614,3990.0000000038244,4025.714285718105,67
0.97,0.8423846518482142,0.14285714285712245,0.9599999999999617,0.008871540099131194,35.714285714280614,3990.0000000038244,4025.714285718105,67
0.98,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,67
0.99,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,67
0.995,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,67
0.999,inf,0.0,0.99999999999996,0.0,0.0,3.986810881428937e-09,3.986810881428937e-09,67
0.8,0.7680202400136482,0.33333333333327775,0.6923076923076658,0.002707769214737446,83.33333333331943,30692.30769231034,30775.64102564366,68
0.95,0.8449587502775864,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,68
0.97,0.8449587502775864,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,68
0.98,0.8449587502775864,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,68
0.99,0.8449587502775864,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,68
0.995,0.8449587502775864,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,68
0.999,0.8449587502775864,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,68
0.8,0.7647873795294665,0.2499999999999375,0.7499999999999732,0.00249999999998911,62.499999999984375,24937.50000000267,25000.000000002656,69
0.95,0.8447024116562412,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,69
0.97,0.8447024116562412,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,69
0.98,0.8447024116562412,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,69
0.99,0.8447024116562412,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,69
0.995,0.8447024116562412,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,69
0.999,0.8447024116562412,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,69
0.8,0.7523770250587409,0.2499999999999375,0.8214285714285421,0.0034965034964824916,62.499999999984375,17812.50000000293,17875.000000002914,70
0.95,0.8149818954350132,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,70
0.97,0.8149818954350132,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,70
0.98,0.8149818954350132,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,70
0.99,0.8149818954350132,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,70
0.995,0.8149818954350132,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,70
0.999,0.8149818954350132,0.0,0.9999999999999644,0.0,0.0,3.5549063692741356e-09,3.5549063692741356e-09,70
0.8,0.7535002310839971,0.39999999999992,0.6923076923076658,0.00324756432674346,99.99999999997999,30692.30769231034,30792.30769231032,71
0.95,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,71
0.97,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,71
0.98,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,71
0.99,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,71
0.995,inf,0.0,0.9999999999999616,0.0,0.0,3.831768236040034e-09,3.831768236040034e-09,71
